subregion,Time,DP,Si,Sf,NDP,Stream,R,Lake,BI,Sub,Subsurface Irrigation (+),Tile Drain Outflow (-),P,Net Subsurface Inflow (+),Discrepancy (=),Cum. Sub.
14,5/31/1977 0:00,886.6,177153676.9,177083153.4,9709.98,0,1250.03,0,895.06,7293.94,0,92.45,87297.7,-2282.35,0,9616270.52
14,6/30/1977 0:00,20633.75,177083153.4,176823311.2,9672.77,0,5162.04,0,886.28,23334.24,0,93.42,301836.59,3032.48,0,9639604.76
14,7/31/1977 0:00,14749.6,176823311.2,176607605.8,9666.65,0,7104.13,0,877.6,40878.22,0,96.57,281376.05,7240.62,0,9680482.99
14,8/31/1977 0:00,14617.57,176607605.8,176450920.5,9691.4,0,5665.21,0,869,60904.42,0,99.05,243427.58,9711.31,0,9741387.4
14,9/30/1977 0:00,520.45,176450920.5,176482227.6,9560.96,0,875.39,0,860.48,10774.98,0,97.93,1300.01,10633.25,0,9752162.38
14,10/31/1977 0:00,505.64,176482227.6,176417297.9,9376.34,0,422.12,0,852.05,20239.46,0,96.58,108654.45,12931.33,0,9772401.84
14,11/30/1977 0:00,542.49,176417297.9,176443436.9,9166.21,0,646.75,0,843.7,7147.15,0,93.35,3381.72,11810.28,0,9779548.99
14,12/31/1977 0:00,1642.47,176443436.9,176474807.3,8954.42,0,1343.99,0,7832.36,2100.95,0,89.02,600,11827.71,0,9781649.94
14,1/31/1978 0:00,34836.49,176474807.3,176502656.7,8987.9,0,66.52,0,6173.26,1453.29,0,85.04,600,11853.44,0,9783103.23
14,2/28/1978 0:00,58228.64,176502656.7,176534685.4,9472.61,0,630.6,0,10317.48,-35.97,0,81.74,600,12325.8,0,9783067.26
14,3/31/1978 0:00,44045.16,176534685.4,176564395.7,10171.09,0,2239.13,0,10107.72,242.62,0,78.95,600,7628.7,0,9783309.88
14,4/30/1978 0:00,958.85,176564395.7,176594342.1,10172.72,0,2473.15,0,6242.96,-29.03,0,76.54,1000.01,12163.06,0,9783280.86
14,5/31/1978 0:00,675,176594342.1,176611112.8,10009.69,0,6379.27,0,2165.94,2152.17,0,78.42,7660.75,3802.88,0,9785433.03
14,6/30/1978 0:00,22151.11,176611112.8,176449097.8,10091.42,0,14670.49,0,2144.99,13647.93,0,82.68,212723.37,10236.15,0,9799080.96
14,7/31/1978 0:00,14863.92,176449097.8,176339497.5,10135.82,0,17923.59,0,2124.25,14484.29,0,87.1,164830.44,10649.37,0,9813565.25
14,8/31/1978 0:00,16073.92,176339497.5,176265515.7,10203.66,0,17032.27,0,2103.7,17501.95,0,91.83,134803.83,14072.21,0,9831067.2
14,9/30/1978 0:00,745.22,176265515.7,176298955.6,10063.61,0,3498.08,0,2083.36,5314.71,0,91.8,1200.01,13772.04,0,9836381.9
14,10/31/1978 0:00,500,176298955.6,176295881.6,9864.04,0,2704.98,0,2063.21,6058.23,0,91.27,39918.78,16245.54,0,9842440.13
14,11/30/1978 0:00,692.69,176295881.6,176327145.9,9643.87,0,4424.93,0,2875.56,1475.75,0,87.9,600,13532.15,0,9843915.88
14,12/31/1978 0:00,23197.35,176327145.9,176360593.9,9659.35,0,9486.89,0,2023.5,-264.28,0,83.92,600,13226.38,0,9843651.6
14,1/31/1979 0:00,54753.88,176360593.9,176394001.2,10287.91,0,4668.44,0,6277.76,-591.57,0,80.32,600,13445.17,0,9843060.03
14,2/28/1979 0:00,20818.15,176394001.2,176426020.4,10689.75,0,3721.08,0,5183.87,-525.1,0,77.77,600,13627.36,0,9842534.92
14,3/31/1979 0:00,22163.26,176426020.4,176449218.8,11052.82,0,7773.8,0,4757.56,-308.05,0,77.08,900.01,899.38,0,9842226.88
14,4/30/1979 0:00,705.21,176449218.8,176479065,11000.48,0,7431.09,0,1978.16,-754.86,0,77.96,1400.01,11669.25,0,9841472.02
14,5/31/1979 0:00,725.74,176479065,176458342.4,10823.34,0,10271.78,0,1959.02,2614.13,0,80.96,50102.75,3792.8,0,9844086.15
14,6/30/1979 0:00,19208.79,176458342.4,176362147,10844.51,0,18305.9,0,1940.07,7812.92,0,84.9,143915.4,8901.54,0,9851899.06
14,7/31/1979 0:00,14722.89,176362147,176258038.2,10876.3,0,21731.88,0,1921.31,10020.72,0,89.66,160908.91,12339.56,0,9861919.79
14,8/31/1979 0:00,17557.97,176258038.2,176170622.8,10966.79,0,19207.84,0,1902.72,12496.75,0,93.83,145157.1,13261.38,0,9874416.54
14,9/30/1979 0:00,523.62,176170622.8,176204128.7,10832.53,0,5583.9,0,1884.32,2627.53,0,93.88,1300.01,13971.57,0,9877044.06
14,10/31/1979 0:00,520.01,176204128.7,176180561.4,10624.82,0,5271.25,0,1866.09,6033.79,0,92.78,64651.45,17380.91,0,9883077.86
14,11/30/1979 0:00,589.8,176180561.4,176213473.2,10385.43,0,6869.61,0,1848.04,581.48,0,89.65,700,14016.89,0,9883659.34
14,12/31/1979 0:00,36558.72,176213473.2,176253097.4,10569.73,0,15893.15,0,1830.17,-1658.12,0,86.33,600,13675.65,0,9882001.22
14,1/31/1980 0:00,72137.6,176253097.4,176288535.4,11721.35,0,5447.6,0,6731.7,-1393.15,0,83.03,600,13613.5,0,9880608.08
14,2/29/1980 0:00,46609.76,176288535.4,176324939.4,12930.37,0,3586.39,0,7925.9,-1468.52,0,81.23,600,14111.09,0,9879139.55
14,3/31/1980 0:00,6945.97,176324939.4,176349103.8,13120.11,0,4864.5,0,2722.57,253.05,0,80.23,800.01,4084.41,0,9879392.6
14,4/30/1980 0:00,775.32,176349103.8,176383964.4,12912.97,0,9517.24,0,1914.3,-1613.81,0,81.62,1400.01,13611.58,0,9877778.79
14,5/31/1980 0:00,733.35,176383964.4,176351434.3,12588.79,0,8005.42,0,1895.74,3599.36,0,83.8,64065.64,5530.01,0,9881378.15
14,6/30/1980 0:00,20663.47,176351434.3,176274885.1,12550.94,0,15147.41,0,1877.35,6718.19,0,86.87,118910.32,6154.13,0,9888096.34
14,7/31/1980 0:00,14869.8,176274885.1,176161482.9,12520.42,0,19227.17,0,1859.15,10771.42,0,90.97,168654.77,10965.35,0,9898867.76
14,8/31/1980 0:00,19114.56,176161482.9,176081268.2,12580.72,0,18949.46,0,1841.13,11570.04,0,95.08,138490.66,13429.75,0,9910437.8
14,9/30/1980 0:00,520,176081268.2,176115259.9,12366.02,0,4795.76,0,1823.28,2097.64,0,95.54,1300.01,14304.46,0,9912535.45
14,10/31/1980 0:00,558.99,176115259.9,176084108.3,12069.68,0,3870.68,0,1805.6,6358.45,0,94.58,72531.9,17370.48,0,9918893.89
14,11/30/1980 0:00,577.76,176084108.3,176118087.1,11743.69,0,6289.89,0,1788.1,374.93,0,92.98,800.01,14675.2,0,9919268.82
14,12/31/1980 0:00,22372.66,176118087.1,176158067.2,11683.7,0,15172.35,0,1770.76,-1832.75,0,89.78,700,13975.78,0,9917436.07
14,1/31/1981 0:00,58125.38,176158067.2,176195561.6,12395.82,0,10324.55,0,3009.18,-1751.52,0,87.17,700,14303.63,0,9915684.54
14,2/28/1981 0:00,7701.23,176195561.6,176228342.6,12556.7,0,6140.93,0,1736.6,-1146.5,0,85.42,700,14278.62,0,9914538.05
14,3/31/1981 0:00,42071.14,176228342.6,176229328.5,13223.16,0,5396.19,0,4542.13,961.31,0,83.58,22265.55,-787.68,0,9915499.36
14,4/30/1981 0:00,1301.55,176229328.5,176262910.1,13169.31,0,8868.41,0,1703.1,-1418.18,0,84.47,1500.01,12843.43,0,9914081.18
14,5/31/1981 0:00,858.76,176262910.1,176245840.2,12914.6,0,10897.5,0,1686.59,1920.28,0,87.35,47714.23,3312.74,0,9916001.46
14,6/30/1981 0:00,21044.28,176245840.2,176221845.4,12914.48,0,21683.82,0,1670.24,2547.25,0,91.72,70245.39,7526.44,0,9918548.71
14,7/31/1981 0:00,15113.45,176221845.4,176159626.5,12903.75,0,25579.66,0,1654.05,5569.2,0,97.01,116772.61,8944.13,0,9924117.9
14,8/31/1981 0:00,18981.15,176159626.5,176078722.5,12970.88,0,19947.7,0,1638.02,7708.05,0,100.32,131688.61,8620.27,0,9931825.95
14,9/30/1981 0:00,560,176078722.5,176109729.7,12748.73,0,5714.69,0,1622.15,57.13,0,100.28,1400.01,12364.81,0,9931883.07
14,10/31/1981 0:00,620.93,176109729.7,176097506.2,12441.53,0,5133.04,0,1606.43,2376.31,0,98.85,49387.64,15705.69,0,9934259.39
14,11/30/1981 0:00,843.59,176097506.2,176131479.4,12106.12,0,8418.37,0,2434.1,-1099.85,0,95.46,606,12815.86,0,9933159.54
14,12/31/1981 0:00,54616.97,176131479.4,176170549.7,12559.91,0,15237.05,0,1575.45,-2158.53,0,91.75,512,12460.15,0,9931001
14,1/31/1982 0:00,38025.18,176170549.7,176204174.5,13238.36,0,8432.19,0,1584.96,-1680.67,0,88.59,512,12650.58,0,9929320.34
14,2/28/1982 0:00,8917.53,176204174.5,176238078.7,13390.75,0,7984.9,0,1545.06,-1763.6,0,87.22,230,13064.36,0,9927556.73
14,3/31/1982 0:00,53285.16,176238078.7,176225069.2,14381.69,0,4936.59,0,5063.78,1329.4,0,85.59,42072.59,3437.14,0,9928886.14
14,4/30/1982 0:00,6572.71,176225069.2,176255681.7,14450.19,0,4226.16,0,3169.55,-1379.08,0,83.93,1400.01,11629.65,0,9927507.06
14,5/31/1982 0:00,766.14,176255681.7,176266078.7,14153.16,0,9724.95,0,1500.59,721.75,0,87.72,17912.52,2296.8,0,9928228.8
14,6/30/1982 0:00,16389.54,176266078.7,176228691.3,14047.04,0,17149.43,0,1486.05,3569.19,0,91.51,81132.76,7585.18,0,9931798
14,7/31/1982 0:00,15188.93,176228691.3,176125202.9,13971.68,0,20008.29,0,1471.65,8648.39,0,95.75,157814.79,10322.1,0,9940446.39
14,8/31/1982 0:00,18809.82,176125202.9,176059505.8,13987.99,0,19488.58,0,1457.39,6814.82,0,100.27,119318.53,11972.96,0,9947261.2
14,9/30/1982 0:00,724.14,176059505.8,176090937.8,13697.68,0,4259.8,0,1443.28,-79.48,0,100.53,1206.01,13417.28,0,9947181.73
14,10/31/1982 0:00,701.6,176090937.8,176116513.3,13325.42,0,2928.54,0,1429.29,-317.93,0,99.7,5498.94,13808.82,0,9946863.79
14,11/30/1982 0:00,1134.13,176116513.3,176149945.8,12934.94,0,5251.34,0,4539.85,-1635.03,0,96.12,700,13137.5,0,9945228.76
14,12/31/1982 0:00,59631.36,176149945.8,176185152,13497.23,0,9539.74,0,2030.9,-2095.49,0,92.54,700,13026.33,0,9943133.26
14,1/31/1983 0:00,72545.4,176185152,176221788.6,15158.79,0,4294.65,0,7026.54,-2259.34,0,89.73,700,13205.77,0,9940873.92
14,2/28/1983 0:00,23638.19,176221788.6,176256653,15829.5,0,1295.24,0,7274.72,-2038.34,0,87.14,700,13290.38,0,9938835.58
14,3/31/1983 0:00,30647.15,176256653,176289131,16344.37,0,702.52,0,10230.08,-1614.45,0,84.43,700,7599.9,0,9937221.14
14,4/30/1983 0:00,1269.91,176289131,176326808.4,15960.81,0,5888.52,0,5738.15,-2489.96,0,83.86,1200.01,13863.78,0,9934731.18
14,5/31/1983 0:00,842.93,176326808.4,176340375.3,15433.43,0,9111.74,0,2429.99,-403.04,0,86.34,16081.81,3162.92,0,9934328.14
14,6/30/1983 0:00,20025.1,176340375.3,176264535.7,15274.67,0,15821.84,0,2406.57,6581.4,0,91.54,126608.58,10776.09,0,9940909.54
14,7/31/1983 0:00,15330.02,176264535.7,176165456.4,15138.51,0,18343.18,0,2383.39,9377.18,0,95.93,153953.47,9727.84,0,9950286.72
14,8/31/1983 0:00,17168.66,176165456.4,176107868.3,15066.1,0,16538.81,0,2360.42,6034.95,0,100.23,107687.65,10199.47,0,9956321.67
14,9/30/1983 0:00,872.36,176107868.3,176141989.1,14698.6,0,5452.56,0,2337.68,-828.05,0,100.9,1118.01,13678.9,0,9955493.61
14,10/31/1983 0:00,688.05,176141989.1,176172771.6,14259.15,0,3145.31,0,2315.16,-1192.08,0,99.99,1006.01,13361,0,9954301.53
14,11/30/1983 0:00,767.5,176172771.6,176206408.9,13807.43,0,6787.66,0,2317.98,-1873.03,0,96.48,230,12923.66,0,9952428.5
14,12/31/1983 0:00,99358.46,176206408.9,176248419.3,15408.63,0,12224.49,0,4923.13,-2856.35,0,93.4,230,12633.94,0,9949572.15
14,1/31/1984 0:00,13496.49,176248419.3,176281236.7,15827.45,0,4816.32,0,2248.9,-2239.12,0,90.33,606,12860.18,0,9947333.04
14,2/29/1984 0:00,9848.9,176281236.7,176317631.8,15813.41,0,7842.55,0,2227.23,-2488.4,0,89.31,418,13507.61,0,9944844.64
14,3/31/1984 0:00,53326.61,176317631.8,176258315.2,16859.5,0,9676.41,0,2205.78,4208.35,0,89.19,90451.63,-1725.78,0,9949052.99
14,4/30/1984 0:00,1774.8,176258315.2,176293905.1,16672.05,0,10497.53,0,2184.53,-1736.39,0,90.23,1506.01,9568.34,0,9947316.6
14,5/31/1984 0:00,18475.12,176293905.1,176288429.2,16640.38,0,15750.09,0,2163.49,890.35,0,93.71,42758.4,1931.9,0,9948206.95
14,6/30/1984 0:00,27512.67,176288429.2,176256076.2,16866.28,0,19215.69,0,2142.66,3116.17,0,97.68,77124.13,3528.01,0,9951323.12
14,7/31/1984 0:00,15420,176256076.2,176205519.7,16837.58,0,24624.15,0,2122.02,4898.46,0,102.87,106293.64,7357.79,0,9956221.59
14,8/31/1984 0:00,18505.45,176205519.7,176143465.4,16816.36,0,18838.09,0,2101.59,5652.91,0,106.54,112022.18,6665.55,0,9961874.49
14,9/30/1984 0:00,600.13,176143465.4,176174468.2,16351.87,0,4570.05,0,2081.35,-1117.23,0,106.36,1500.01,10723.06,0,9960757.27
14,10/31/1984 0:00,681.16,176174468.2,176163338.3,15800.57,0,2986.31,0,2061.31,1456.61,0,105.48,45425.01,12095.77,0,9962213.88
14,11/30/1984 0:00,981.27,176163338.3,176193853.4,15244.25,0,4668.47,0,2211.89,-1469.3,0,101.49,800.01,10761.36,0,9960744.58
14,12/31/1984 0:00,80639.36,176193853.4,176233384.3,16465.72,0,12083.66,0,3463.13,-2539.29,0,97.89,512,10667.57,0,9958205.29
14,1/31/1985 0:00,15893.24,176233384.3,176264024.2,16770.63,0,3672.29,0,2002.33,-1942.14,0,94.27,700,10931,0,9956263.15
14,2/28/1985 0:00,16799.92,176264024.2,176300932.3,16845.49,0,9531.05,0,1983.05,-2459.16,0,92.95,700,11800.63,0,9953803.99
14,3/31/1985 0:00,37590.41,176300932.3,176297246.6,17432.19,0,10007.22,0,1963.96,464.92,0,93.79,31037.81,-2422.35,0,9954268.91
14,4/30/1985 0:00,863.79,176297246.6,176329830.3,17072.36,0,9134.2,0,1945.05,-1912.37,0,94.41,1700.01,8138.83,0,9952356.54
14,5/31/1985 0:00,10026.94,176329830.3,176284773.3,16742.4,0,13624.81,0,1926.33,3328.81,0,96.41,83026.97,2444.14,0,9955685.35
14,6/30/1985 0:00,27162.79,176284773.3,176269200,16827.53,0,21276.36,0,1907.79,2362.51,0,99.64,61436.13,3588.22,0,9958047.86
14,7/31/1985 0:00,15511.88,176269200,176223737.7,16751.7,0,25654.37,0,1889.42,4716.33,0,103.78,102985.51,8615.25,0,9962764.18
14,8/31/1985 0:00,18347.36,176223737.7,176142841.5,16710.03,0,17694.85,0,1871.23,6896.36,0,105.99,130212.8,6250.08,0,9969660.54
14,9/30/1985 0:00,658.07,176142841.5,176173409,16253.28,0,4611.3,0,1853.22,-1114.98,0,105.51,1406.01,10476.22,0,9968545.57
14,10/31/1985 0:00,694.07,176173409,176159937.9,15718.47,0,2632.19,0,1835.38,1550.36,0,103.3,46527.72,11423.44,0,9970095.93
14,11/30/1985 0:00,1181.37,176159937.9,176188040.4,15184.79,0,1996.19,0,2386.83,-1286.29,0,99.44,700,10620.51,0,9968809.64
14,12/31/1985 0:00,865.89,176188040.4,176215674.5,14666.52,0,2789.69,0,1800.22,-1558.48,0,95.33,700,10731.43,0,9967251.16
14,1/31/1986 0:00,33906.29,176215674.5,176247952.7,14676.52,0,7691.86,0,1957.93,-2123.92,0,91.85,700,10867.72,0,9965127.24
14,2/28/1986 0:00,67120.81,176247952.7,176287109.8,15849.89,0,8864.87,0,6923.17,-2744.81,0,89.27,700,11053.21,0,9962382.43
14,3/31/1986 0:00,39586.02,176287109.8,176317521.7,16864.37,0,6474.33,0,6362.12,-1863.9,0,87.44,606,3268.45,0,9960518.53
14,4/30/1986 0:00,905.68,176317521.7,176351673.8,16598.41,0,8507.87,0,1820.23,-2424.84,0,88.07,1506.01,11244.48,0,9958093.7
14,5/31/1986 0:00,8380.78,176351673.8,176327072.1,16304.03,0,10798.88,0,1802.68,2445.6,0,90.48,58895.11,3032.69,0,9960539.3
14,6/30/1986 0:00,27091.4,176327072.1,176309131.1,16455.68,0,18569.09,0,1785.3,2460.14,0,94.3,62017.63,4900.74,0,9962999.43
14,7/31/1986 0:00,15636.57,176309131.1,176241390,16430.73,0,21487.19,0,1768.09,5789.09,0,98.99,121068.14,7950.92,0,9968788.52
14,8/31/1986 0:00,18223.79,176241390,176173046,16433.42,0,17039.58,0,1751.05,5881.85,0,102.11,118444.52,9096.68,0,9974670.37
14,9/30/1986 0:00,656.87,176173046,176203969.3,16012.43,0,4406.3,0,1734.17,-1325.32,0,101.62,936.01,11133.38,0,9973345.05
14,10/31/1986 0:00,600,176203969.3,176182821.6,15516.97,0,3401.7,0,1717.45,1741.29,0,100.75,56190.39,12766.05,0,9975086.33
14,11/30/1986 0:00,621.05,176182821.6,176212849,15015.7,0,3978.51,0,1700.9,-1546.51,0,98.24,800.01,11777.09,0,9973539.82
14,12/31/1986 0:00,720.41,176212849,176244001.1,14529.75,0,6130.39,0,1684.5,-1958.08,0,94.29,700,11559.79,0,9971581.74
14,1/31/1987 0:00,35388.04,176244001.1,176278726.3,14626.68,0,10053.72,0,1693.05,-2441.95,0,91.13,700,11584.87,0,9969139.79
14,2/28/1987 0:00,50997.15,176278726.3,176315205.5,15456.21,0,10815.73,0,1803.88,-2649.09,0,89.2,700,11841.63,0,9966490.7
14,3/31/1987 0:00,43328.68,176315205.5,176309675.1,16503.88,0,6967.89,0,1938.61,346.96,0,88.41,30757.81,-441.52,0,9966837.66
14,4/30/1987 0:00,918.34,176309675.1,176340871.2,16284.92,0,9329.39,0,1620.5,-1994.13,0,88.98,1700.01,7744.44,0,9964843.53
14,5/31/1987 0:00,21681.98,176340871.2,176294980.3,16381.22,0,13557.38,0,1604.88,3318.21,0,90.56,82101.67,1439.65,0,9968161.73
14,6/30/1987 0:00,26291.01,176294980.3,176294018.6,16658.91,0,22045.79,0,1589.42,1581.94,0,93.06,43350.2,605.51,0,9969743.67
14,7/31/1987 0:00,15739.96,176294018.6,176243994.8,16678.15,0,24005.8,0,1574.1,5045.42,0,96.2,99733.09,2501.98,0,9974789.09
14,8/31/1987 0:00,18062.04,176243994.8,176183868.6,16697.71,0,18179.76,0,1558.93,5737.05,0,98.52,104397.52,2196.41,0,9980526.15
14,9/30/1987 0:00,640.05,176183868.6,176212649.6,16258.97,0,4376.66,0,1543.91,-1168.99,0,96.54,942.01,8809.01,0,9979357.16
14,10/31/1987 0:00,924.71,176212649.6,176230445.7,15752.79,0,3811.35,0,1529.04,-1011.12,0,94.14,12980.99,10789.17,0,9978346.04
14,11/30/1987 0:00,692.51,176230445.7,176256959,15239.12,0,1782.82,0,1514.31,-1573.71,0,92.15,700,10342.87,0,9976772.33
14,12/31/1987 0:00,1016.64,176256959,176285070.9,14747.6,0,4531.38,0,1704.88,-1968.23,0,88.18,700,9884.48,0,9974804.09
14,1/31/1988 0:00,43836.73,176285070.9,176317679.9,15076.83,0,9173.23,0,1584.46,-2397.17,0,85.07,700,9956.72,0,9972406.92
14,2/29/1988 0:00,75542.21,176317679.9,176357045.8,16905.05,0,14032.78,0,1475.66,-2708.25,0,83.98,700,10444.68,0,9969698.67
14,3/31/1988 0:00,28413.39,176357045.8,176308917.2,17701.93,0,6291.52,0,1456.79,3280.47,0,83.33,68180.77,-8595.23,0,9972979.14
14,4/30/1988 0:00,3523.97,176308917.2,176338614.3,17384.81,0,6311.06,0,1442.76,-1684.96,0,82.21,1400.01,7725.6,0,9971294.18
14,5/31/1988 0:00,4151.56,176338614.3,176294706.9,16929.26,0,8521.54,0,1428.86,3341.96,0,82.84,69724.08,-4322.08,0,9974636.14
14,6/30/1988 0:00,27756.45,176294706.9,176263753.3,17078.1,0,19093.21,0,1415.1,3514.5,0,84.76,65186.65,-6783.1,0,9978150.64
14,7/31/1988 0:00,18175.18,176263753.3,176200746,17102.44,0,23563.77,0,1401.47,6796.64,0,87.71,106995.84,-4788.06,0,9984947.28
14,8/31/1988 0:00,22139.9,176200746,176115523.9,17218.35,0,17212.77,0,1387.97,9469.34,0,90.05,127151.38,-3269.04,0,9994416.62
14,9/30/1988 0:00,640,176115523.9,176141869.8,16760.26,0,4057.31,0,1374.61,-499.94,0,89.09,1600.01,6342.73,0,9993916.68
14,10/31/1988 0:00,600,176141869.8,176111599.9,16218.33,0,3256.73,0,1361.37,2667.6,0,85.86,62411.33,8723.28,0,9996584.28
14,11/30/1988 0:00,711.05,176111599.9,176137392.2,15673.58,0,2368.29,0,1348.26,-1030.69,0,81.84,700,8214.65,0,9995553.59
14,12/31/1988 0:00,1600.03,176137392.2,176164374.6,15163.34,0,1941.96,0,3982.63,-1850.61,0,77.92,700,8523.07,0,9993702.98
14,1/31/1989 0:00,21708.07,176164374.6,176194867.1,15009.13,0,8277.88,0,1322.42,-2126.85,0,74.67,700,8784.52,0,9991576.13
14,2/28/1989 0:00,58998,176194867.1,176231595.8,15926.71,0,13315.86,0,1309.68,-2609.4,0,73.23,700,9559.11,0,9988966.73
14,3/31/1989 0:00,38093.42,176231595.8,176161059.8,16837.75,0,5368.59,0,1297.07,4762.28,0,72.99,96580.97,-2147.75,0,9993729.01
14,4/30/1989 0:00,919.6,176161059.8,176188851.5,16564.26,0,8911.02,0,1284.58,-1336.88,0,73.81,1800.01,4242.59,0,9992392.12
14,5/31/1989 0:00,9146.2,176188851.5,176144516,16306.3,0,11209.44,0,1272.22,3445.93,0,75.23,74123.11,-2371.13,0,9995838.06
14,6/30/1989 0:00,26664.57,176144516,176129427.3,16486.52,0,22181.58,0,1259.97,2765.51,0,77.36,53863.37,-3841.46,0,9998603.57
14,7/31/1989 0:00,15903.69,176129427.3,176069261.4,16486.86,0,23818.91,0,1247.84,7199.41,0,80.06,106524.74,-2314.12,0,10005802.99
14,8/31/1989 0:00,18545.27,176069261.4,175977926.5,16519.86,0,15961.21,0,1235.83,10577.97,0,81.99,136549.84,1002.03,0,10016380.95
14,9/30/1989 0:00,914.07,175977926.5,176004926.3,16101.63,0,3845.37,0,1223.93,-410.79,0,81.67,1500.01,7821.38,0,10015970.17
14,10/31/1989 0:00,660.16,176004926.3,175994187,15614.71,0,1766.13,0,1212.15,1570.03,0,79.22,41588.99,10765.89,0,10017540.19
14,11/30/1989 0:00,716.54,175994187,176017616.6,15125.58,0,2462.79,0,1200.48,-888.01,0,75.49,3552.82,9157.08,0,10016652.19
14,12/31/1989 0:00,562.19,176017616.6,176043423,14651.4,0,3516.6,0,1188.92,-1550.79,0,71.73,700,8771.97,0,10015101.4
14,1/31/1990 0:00,1445.34,176043423,176067758.4,14208.4,0,1674.92,0,2066.67,-1749.27,0,68.45,700,8903.1,0,10013352.13
14,2/28/1990 0:00,8765.51,176067758.4,176099139.1,13947.32,0,9900.32,0,1166.15,-2469.75,0,66.83,418,9321.54,0,10010882.38
14,3/31/1990 0:00,34795.8,176099139.1,176032414.3,14130.11,0,5699.4,0,1154.93,4583.49,0,66.32,82624.97,-9601.47,0,10015465.87
14,4/30/1990 0:00,986.92,176032414.3,176052862.9,13903.5,0,5369.09,0,1143.81,-939.15,0,65.74,1700.01,2737.06,0,10014526.72
14,5/31/1990 0:00,12852.4,176052862.9,175991574.2,13777.82,0,7881.44,0,1132.8,4335.45,0,65.62,87914.11,-436.42,0,10018862.18
14,6/30/1990 0:00,26695.09,175991574.2,175902420,13942.72,0,13714.04,0,1121.9,7784.43,0,66.99,120321.23,-5329.13,0,10026646.6
14,7/31/1990 0:00,16239.32,175902420,175782780,14023.62,0,16069.77,0,1111.11,13150.27,0,71.19,163087.33,-836.15,0,10039796.87
14,8/31/1990 0:00,17887.49,175782780,175636277.8,14125.53,0,8452.87,0,1100.42,19870.55,0,74.74,190967.12,990.28,0,10059667.42
14,9/30/1990 0:00,732.69,175636277.8,175660592.3,13886.65,0,1299.68,0,1089.83,2372.99,0,74.35,1600.01,7339.7,0,10062040.41
14,10/31/1990 0:00,601.94,175660592.3,175629774.8,13575.29,0,961.99,0,1079.34,4934.69,0,72.89,61702.63,10406.63,0,10066975.1
14,11/30/1990 0:00,668.06,175629774.8,175643042.3,13247.01,0,1157.41,0,1068.96,907.12,0,69.93,11875.68,8832.64,0,10067882.22
14,12/31/1990 0:00,629.73,175643042.3,175665492.3,12921.15,0,1060.43,0,1058.67,-586.36,0,66.07,700,8762.17,0,10067295.86
14,1/31/1991 0:00,897.76,175665492.3,175666326.4,12606.28,0,1103.14,0,1048.49,518.97,0,62.96,21830.05,7450.28,0,10067814.82
14,2/28/1991 0:00,1224.89,175666326.4,175688706.2,12305.21,0,1437.05,0,1073.45,-1042.62,0,61.16,700,9367.87,0,10066772.21
14,3/31/1991 0:00,8608.75,175688706.2,175709319.3,12117.6,0,964.93,0,9608.64,-1355.73,0,61.44,800.01,139.08,0,10065416.47
14,4/30/1991 0:00,848.03,175709319.3,175722827.7,11871.08,0,1126.91,0,1018.52,-618.87,0,59.76,1600.01,1770.57,0,10064797.6
14,5/31/1991 0:00,2329.88,175722827.7,175575901.5,11635.03,0,2852.85,0,1008.72,11460.77,0,58.26,172145.09,-1680.19,0,10076258.37
14,6/30/1991 0:00,20431,175575901.5,175456788.8,11575.73,0,6957.2,0,999.02,13699.21,0,58.44,148358.93,-3926.55,0,10089957.58
14,7/31/1991 0:00,15062.42,175456788.8,175316312.4,11545.77,0,7808.94,0,989.41,25495.85,0,59.95,185714.59,-541.87,0,10115453.42
14,8/31/1991 0:00,16214.6,175316312.4,175193633.1,11567.81,0,4107.3,0,979.89,37408.46,0,61.08,176657.02,-24.63,0,10152861.89
14,9/30/1991 0:00,646.62,175193633.1,175218350.2,11434.21,0,237.77,0,970.47,7448.34,0,58.9,1600.01,6285.22,0,10160310.22
14,10/31/1991 0:00,644.13,175218350.2,175188823.5,11254.47,0,399.1,0,961.14,9777.18,0,55.47,62743.53,10880.42,0,10170087.4
14,11/30/1991 0:00,653.92,175188823.5,175189049.2,11055.89,0,165.6,0,951.89,5411.43,0,53.33,26633.28,9327.54,0,10175498.83
14,12/31/1991 0:00,1146.84,175189049.2,175213034.2,10855.79,0,344.75,0,2459.26,1585.65,0,49.58,700,9489.13,0,10177084.48
14,1/31/1992 0:00,1335.78,175213034.2,175234598.6,10659.52,0,125.39,0,933.68,956.25,0,46.04,700,9635.6,0,10178040.73
14,2/29/1992 0:00,6208.74,175234598.6,175261104.1,10512.51,0,452.14,0,6565.98,-610.38,0,43.24,700,10328.51,0,10177430.35
14,3/31/1992 0:00,1275.67,175261104.1,175269909.9,10340.32,0,521.93,0,5055.06,853.84,0,43.69,7534.45,-387.18,0,10178284.18
14,4/30/1992 0:00,909.38,175269909.9,175285523.4,10164.04,0,2071.5,0,952.27,687.71,0,43.93,1800.01,3581.91,0,10178971.9
14,5/31/1992 0:00,900.01,175285523.4,175155698.9,9988.7,0,4681.03,0,943.09,11427.31,0,43.51,157580.29,759.1,0,10190399.2
14,6/30/1992 0:00,21454.27,175155698.9,175030768.9,9978.3,0,11275.69,0,934.01,15671,0,44.25,162131.42,-613.32,0,10206070.2
